-1.000000000000000000e+00,8.409999999999999910e-12,-1.000000000000000000e+00,9.000000000000001233e-12,-1.000000000000000000e+00,1.705000000000000187e-11,-1.000000000000000000e+00,1.196000000000000154e-11,-1.000000000000000000e+00,3.240000000000000331e-12,-1.000000000000000000e+00,2.400000000000000376e-13,-1.000000000000000000e+00,1.072000000000000117e-11,-1.000000000000000000e+00,9.476000000000000416e-11,-1.000000000000000000e+00,7.730000000000000384e-12,-1.000000000000000000e+00,2.276300000000000194e-10
-9.599999999999999645e-01,1.860000000000000152e-12,nan,nan,-9.599999999999999645e-01,6.314000000000000117e-11,-9.599999999999999645e-01,8.109999999999999976e-12,-9.599999999999999645e-01,1.045000000000000010e-11,-9.599999999999999645e-01,8.380000000000001047e-12,-9.599999999999999645e-01,1.696000000000000205e-11,-9.599999999999999645e-01,9.989000000000000351e-11,-9.599999999999999645e-01,1.134000000000000136e-11,-9.599999999999999645e-01,5.112600000000000522e-10
-9.200000000000000400e-01,9.130000000000000073e-12,nan,nan,-9.200000000000000400e-01,3.643000000000000370e-11,-9.200000000000000400e-01,1.310000000000000073e-12,-9.200000000000000400e-01,7.299999999999999995e-12,-9.200000000000000400e-01,1.860000000000000152e-12,-9.200000000000000400e-01,1.350000000000000104e-12,-9.200000000000000400e-01,6.794000000000000010e-11,-9.200000000000000400e-01,2.850000000000000175e-12,-9.200000000000000400e-01,2.679400000000000074e-10
-8.800000000000000044e-01,6.690000000000000776e-12,nan,nan,-8.800000000000000044e-01,3.918000000000000067e-11,-8.800000000000000044e-01,1.155000000000000147e-11,-8.800000000000000044e-01,8.300000000000000984e-13,-8.800000000000000044e-01,1.050000000000000090e-11,-8.800000000000000044e-01,1.230000000000000050e-11,-8.800000000000000044e-01,9.507000000000000102e-11,-8.800000000000000044e-01,2.920000000000000079e-12,-8.800000000000000044e-01,2.707200000000000226e-10
-8.399999999999999689e-01,2.440000000000000104e-12,nan,nan,-8.399999999999999689e-01,5.836000000000000578e-11,-8.399999999999999689e-01,7.399999999999999972e-12,-8.399999999999999689e-01,8.730000000000000162e-12,-8.399999999999999689e-01,8.430000000000000228e-12,-8.399999999999999689e-01,7.690000000000001362e-12,-8.399999999999999689e-01,6.225000000000000476e-11,-8.399999999999999689e-01,1.094000000000000145e-11,-8.399999999999999689e-01,1.573800000000000035e-10
-8.000000000000000444e-01,8.780000000000000958e-12,nan,nan,-8.000000000000000444e-01,2.406000000000000209e-11,-8.000000000000000444e-01,8.990000000000001073e-12,-8.000000000000000444e-01,9.810000000000001214e-12,-8.000000000000000444e-01,3.000000000000000142e-12,-8.000000000000000444e-01,6.160000000000000409e-12,-8.000000000000000444e-01,5.430000000000000248e-11,-8.000000000000000444e-01,1.042000000000000124e-11,-8.000000000000000444e-01,1.631900000000000072e-10
-7.600000000000000089e-01,1.045000000000000010e-11,nan,nan,-7.600000000000000089e-01,2.092000000000000052e-11,-7.600000000000000089e-01,7.289999999999999835e-12,-7.600000000000000089e-01,4.750000000000000561e-12,-7.600000000000000089e-01,8.120000000000000136e-12,-7.600000000000000089e-01,1.221000000000000068e-11,-7.600000000000000089e-01,6.616000000000000728e-11,-7.600000000000000089e-01,3.130000000000000194e-12,-7.600000000000000089e-01,1.534400000000000150e-10
-7.199999999999999734e-01,2.500000000000000253e-12,nan,nan,-7.199999999999999734e-01,2.986000000000000080e-11,-7.199999999999999734e-01,1.227000000000000164e-11,-7.199999999999999734e-01,4.559999999999999957e-12,-7.199999999999999734e-01,2.360000000000000041e-12,-7.199999999999999734e-01,2.940000000000000397e-12,-7.199999999999999734e-01,5.747000000000000291e-11,-7.199999999999999734e-01,5.000000000000000505e-12,-7.199999999999999734e-01,1.458200000000000196e-10
-6.800000000000000488e-01,6.340000000000000854e-12,nan,nan,-6.800000000000000488e-01,4.130000000000000375e-12,-6.800000000000000488e-01,1.064000000000000151e-11,-6.800000000000000488e-01,9.390000000000000984e-12,-6.800000000000000488e-01,6.250000000000000228e-12,-6.800000000000000488e-01,4.440000000000000468e-12,-6.800000000000000488e-01,4.950000000000000355e-11,-6.800000000000000488e-01,1.527000000000000259e-11,-6.800000000000000488e-01,1.214300000000000139e-10
-6.400000000000000133e-01,9.440000000000000166e-12,nan,nan,-6.400000000000000133e-01,1.863000000000000119e-11,-6.400000000000000133e-01,8.600000000000000716e-13,-6.400000000000000133e-01,8.570000000000000843e-12,-6.400000000000000133e-01,1.024000000000000160e-11,-6.400000000000000133e-01,1.372000000000000051e-11,-6.400000000000000133e-01,6.456000000000000764e-11,-6.400000000000000133e-01,4.990000000000000346e-12,-6.400000000000000133e-01,1.409900000000000218e-10
-5.999999999999999778e-01,6.240000000000000876e-12,nan,nan,-5.999999999999999778e-01,1.447000000000000115e-11,-5.999999999999999778e-01,9.810000000000001214e-12,-5.999999999999999778e-01,6.600000000000000150e-13,-5.999999999999999778e-01,5.810000000000000487e-12,-5.999999999999999778e-01,2.590000000000000071e-12,-5.999999999999999778e-01,4.140000000000000050e-11,-5.999999999999999778e-01,8.220000000000000113e-12,-5.999999999999999778e-01,1.705300000000000046e-10
-5.600000000000000533e-01,2.890000000000000408e-12,nan,nan,-5.600000000000000533e-01,1.320000000000000030e-12,-5.600000000000000533e-01,1.374000000000000083e-11,-5.600000000000000533e-01,8.080000000000001114e-12,-5.600000000000000533e-01,2.570000000000000156e-12,-5.600000000000000533e-01,3.360000000000000223e-12,-5.600000000000000533e-01,3.070000000000000126e-11,-5.600000000000000533e-01,1.242000000000000080e-11,-5.600000000000000533e-01,1.405800000000000202e-10
-5.200000000000000178e-01,1.049000000000000074e-11,nan,nan,-5.200000000000000178e-01,2.222000000000000185e-11,-5.200000000000000178e-01,4.070000000000000227e-12,-5.200000000000000178e-01,9.770000000000000577e-12,-5.200000000000000178e-01,9.260000000000000529e-12,-5.200000000000000178e-01,1.164000000000000129e-11,-5.200000000000000178e-01,4.364000000000000388e-11,-5.200000000000000178e-01,7.550000000000000747e-12,-5.200000000000000178e-01,1.379300000000000086e-10
-4.799999999999999822e-01,8.580000000000001003e-12,nan,nan,-4.799999999999999822e-01,1.168000000000000031e-11,-4.799999999999999822e-01,1.280000000000000039e-11,-4.799999999999999822e-01,4.180000000000000364e-12,-4.799999999999999822e-01,9.090000000000001051e-12,-4.799999999999999822e-01,4.590000000000000435e-12,-4.799999999999999822e-01,1.495000000000000072e-11,-4.799999999999999822e-01,3.530000000000000105e-12,-4.799999999999999822e-01,1.189900000000000203e-10
-4.400000000000000022e-01,2.220000000000000234e-12,nan,nan,-4.400000000000000022e-01,6.170000000000000569e-12,-4.400000000000000022e-01,1.103000000000000127e-11,-4.400000000000000022e-01,5.200000000000000461e-12,-4.400000000000000022e-01,1.680000000000000112e-12,-4.400000000000000022e-01,3.800000000000000469e-13,-4.400000000000000022e-01,1.561000000000000154e-11,-4.400000000000000022e-01,1.258000000000000173e-11,-4.400000000000000022e-01,9.437000000000000602e-11
-4.000000000000000222e-01,6.480000000000000661e-12,nan,nan,-4.000000000000000222e-01,2.081000000000000039e-11,-4.000000000000000222e-01,8.120000000000000136e-12,-4.000000000000000222e-01,1.057000000000000040e-11,-4.000000000000000222e-01,5.510000000000000554e-12,-4.000000000000000222e-01,1.337000000000000139e-11,-4.000000000000000222e-01,2.203000000000000044e-11,-4.000000000000000222e-01,1.286000000000000134e-11,-4.000000000000000222e-01,1.364700000000000209e-10
-3.599999999999999867e-01,1.087000000000000033e-11,nan,nan,-3.599999999999999867e-01,2.360000000000000041e-12,-3.599999999999999867e-01,5.250000000000000450e-12,-3.599999999999999867e-01,7.570000000000001065e-12,-3.599999999999999867e-01,1.024000000000000160e-11,-3.599999999999999867e-01,7.190000000000000665e-12,-3.599999999999999867e-01,1.540000000000000102e-12,-3.599999999999999867e-01,2.070000000000000267e-12,-3.599999999999999867e-01,1.177999999999999965e-10
-3.200000000000000067e-01,5.320000000000000757e-12,nan,nan,-3.200000000000000067e-01,4.580000000000000275e-12,-3.200000000000000067e-01,1.094000000000000145e-11,-3.200000000000000067e-01,1.420000000000000210e-12,-3.200000000000000067e-01,6.290000000000000865e-12,-3.200000000000000067e-01,2.070000000000000267e-12,-3.200000000000000067e-01,1.694000000000000173e-11,-3.200000000000000067e-01,6.140000000000000091e-12,-3.200000000000000067e-01,8.189000000000000104e-11
-2.800000000000000266e-01,2.860000000000000334e-12,nan,nan,-2.800000000000000266e-01,2.003000000000000088e-11,-2.800000000000000266e-01,1.001000000000000117e-11,-2.800000000000000266e-01,8.470000000000000866e-12,-2.800000000000000266e-01,3.600000000000000412e-12,-2.800000000000000266e-01,7.960000000000000817e-12,-2.800000000000000266e-01,2.023000000000000084e-11,-2.800000000000000266e-01,1.345000000000000105e-11,-2.800000000000000266e-01,1.088300000000000135e-10
-2.399999999999999911e-01,9.390000000000000984e-12,nan,nan,-2.399999999999999911e-01,1.940000000000000215e-12,-2.399999999999999911e-01,1.490000000000000113e-12,-2.399999999999999911e-01,9.900000000000001033e-12,-2.399999999999999911e-01,8.880000000000000936e-12,-2.399999999999999911e-01,8.650000000000000503e-12,-2.399999999999999911e-01,6.650000000000000139e-12,-2.399999999999999911e-01,3.740000000000000624e-12,-2.399999999999999911e-01,9.943000000000001233e-11
-2.000000000000000111e-01,9.300000000000001166e-12,nan,nan,-2.000000000000000111e-01,4.350000000000000650e-12,-2.000000000000000111e-01,8.160000000000000773e-12,-2.000000000000000111e-01,2.800000000000000186e-12,-2.000000000000000111e-01,8.980000000000000914e-12,-2.000000000000000111e-01,6.160000000000000409e-12,-2.000000000000000111e-01,2.294000000000000040e-11,-2.000000000000000111e-01,4.710000000000000731e-12,-2.000000000000000111e-01,8.840000000000001268e-11
-1.600000000000000033e-01,3.900000000000000548e-13,nan,nan,-1.600000000000000033e-01,1.232000000000000082e-11,-1.600000000000000033e-01,9.780000000000000736e-12,-1.600000000000000033e-01,5.720000000000000669e-12,-1.600000000000000033e-01,1.470000000000000199e-12,-1.600000000000000033e-01,6.130000000000000739e-12,-1.600000000000000033e-01,1.644000000000000023e-11,-1.600000000000000033e-01,1.280000000000000039e-11,-1.600000000000000033e-01,9.253000000000000256e-11
-1.199999999999999956e-01,6.460000000000000343e-12,nan,nan,-1.199999999999999956e-01,5.240000000000000290e-12,-1.199999999999999956e-01,9.230000000000000051e-12,-1.199999999999999956e-01,1.041000000000000108e-11,-1.199999999999999956e-01,1.074000000000000149e-11,-1.199999999999999956e-01,7.150000000000000836e-12,-1.199999999999999956e-01,2.210000000000000075e-12,-1.199999999999999956e-01,7.399999999999999972e-12,-1.199999999999999956e-01,7.521000000000000446e-11
-8.000000000000000167e-02,1.255000000000000125e-11,nan,nan,-8.000000000000000167e-02,4.840000000000000379e-12,-8.000000000000000167e-02,5.440000000000000246e-12,-8.000000000000000167e-02,7.070000000000000369e-12,-8.000000000000000167e-02,6.610000000000000309e-12,-8.000000000000000167e-02,1.146000000000000166e-11,-8.000000000000000167e-02,2.518000000000000055e-11,-8.000000000000000167e-02,3.100000000000000422e-13,-8.000000000000000167e-02,4.085000000000000628e-11
-4.000000000000000083e-02,2.790000000000000027e-12,nan,nan,-4.000000000000000083e-02,1.038000000000000060e-11,-4.000000000000000083e-02,7.630000000000000406e-12,-4.000000000000000083e-02,2.710000000000000368e-12,-4.000000000000000083e-02,2.400000000000000275e-12,-4.000000000000000083e-02,4.310000000000000012e-12,-4.000000000000000083e-02,9.810000000000001214e-12,-4.000000000000000083e-02,1.328000000000000157e-11,-4.000000000000000083e-02,4.643000000000000148e-11
0.000000000000000000e+00,1.800000000000000156e-13,nan,nan,0.000000000000000000e+00,6.740000000000000765e-12,0.000000000000000000e+00,1.982000000000000238e-11,0.000000000000000000e+00,8.109999999999999976e-12,0.000000000000000000e+00,9.040000000000000254e-12,0.000000000000000000e+00,2.400000000000000275e-12,0.000000000000000000e+00,6.160000000000000409e-12,0.000000000000000000e+00,9.950000000000000214e-12,0.000000000000000000e+00,3.352999999999999950e-11
4.000000000000000083e-02,1.893000000000000274e-11,nan,nan,4.000000000000000083e-02,1.695000000000000028e-11,4.000000000000000083e-02,7.280000000000001291e-12,4.000000000000000083e-02,1.053000000000000138e-11,4.000000000000000083e-02,7.920000000000000180e-12,4.000000000000000083e-02,1.800000000000000247e-11,4.000000000000000083e-02,3.002000000000000335e-11,4.000000000000000083e-02,6.560000000000000320e-12,4.000000000000000083e-02,2.194000000000000062e-11
8.000000000000000167e-02,7.399999999999999972e-12,nan,nan,8.000000000000000167e-02,2.092000000000000052e-11,8.000000000000000167e-02,2.270000000000000223e-12,8.000000000000000167e-02,7.700000000000000512e-13,8.000000000000000167e-02,7.610000000000000087e-12,8.000000000000000167e-02,5.150000000000000472e-12,8.000000000000000167e-02,1.794000000000000151e-11,8.000000000000000167e-02,9.450000000000000325e-12,8.000000000000000167e-02,4.976000000000000446e-11
1.199999999999999956e-01,2.319000000000000277e-11,nan,nan,1.199999999999999956e-01,1.761000000000000110e-11,1.199999999999999956e-01,3.212000000000000127e-11,1.199999999999999956e-01,4.690000000000000413e-12,1.199999999999999956e-01,9.080000000000000892e-12,1.199999999999999956e-01,3.510000000000000190e-12,1.199999999999999956e-01,2.246000000000000244e-11,1.199999999999999956e-01,7.110000000000000198e-12,1.199999999999999956e-01,2.413000000000000159e-11
1.600000000000000033e-01,4.768000000000000363e-11,nan,nan,1.600000000000000033e-01,5.606000000000000468e-11,1.600000000000000033e-01,2.130000000000000012e-11,1.600000000000000033e-01,1.388000000000000144e-11,1.600000000000000033e-01,3.880000000000000431e-12,1.600000000000000033e-01,2.154000000000000071e-11,1.600000000000000033e-01,4.825000000000000140e-11,1.600000000000000033e-01,1.280000000000000039e-11,1.600000000000000033e-01,3.376000000000000155e-11
2.000000000000000111e-01,4.918000000000000491e-11,nan,nan,2.000000000000000111e-01,5.861000000000000492e-11,2.000000000000000111e-01,2.417000000000000223e-11,2.000000000000000111e-01,5.500000000000000798e-13,2.000000000000000111e-01,2.310000000000000052e-12,2.000000000000000111e-01,7.399999999999999972e-12,2.000000000000000111e-01,4.463000000000000511e-11,2.000000000000000111e-01,1.341000000000000041e-11,2.000000000000000111e-01,6.484000000000000563e-11
2.399999999999999911e-01,9.681000000000001259e-11,nan,nan,2.399999999999999911e-01,8.729000000000000307e-11,2.399999999999999911e-01,6.453000000000000877e-11,2.399999999999999911e-01,3.220000000000000416e-12,2.399999999999999911e-01,1.050000000000000171e-12,2.399999999999999911e-01,1.196000000000000154e-11,2.399999999999999911e-01,7.173000000000000717e-11,2.399999999999999911e-01,2.200000000000000218e-13,2.399999999999999911e-01,5.959000000000001084e-11
2.800000000000000266e-01,1.566200000000000237e-10,nan,nan,2.800000000000000266e-01,1.380700000000000206e-10,2.800000000000000266e-01,5.787000000000000282e-11,2.800000000000000266e-01,1.887000000000000179e-11,2.800000000000000266e-01,2.167000000000000117e-11,2.800000000000000266e-01,3.038000000000000262e-11,2.800000000000000266e-01,1.118400000000000114e-10,2.800000000000000266e-01,2.240000000000000149e-11,2.800000000000000266e-01,1.052400000000000031e-10
3.200000000000000067e-01,1.719600000000000193e-10,nan,nan,3.200000000000000067e-01,1.770400000000000163e-10,3.200000000000000067e-01,8.399000000000001188e-11,3.200000000000000067e-01,3.080000000000000205e-12,3.200000000000000067e-01,1.771000000000000269e-11,3.200000000000000067e-01,1.712999999999999991e-11,3.200000000000000067e-01,1.341400000000000145e-10,3.200000000000000067e-01,1.943000000000000102e-11,3.200000000000000067e-01,1.302900000000000226e-10
3.599999999999999867e-01,3.041300000000000137e-10,nan,nan,3.599999999999999867e-01,2.219500000000000194e-10,3.599999999999999867e-01,1.198800000000000038e-10,3.599999999999999867e-01,1.497999999999999958e-11,3.599999999999999867e-01,1.454000000000000065e-11,3.599999999999999867e-01,3.653000000000000207e-11,3.599999999999999867e-01,2.356500000000000083e-10,3.599999999999999867e-01,1.590000000000000132e-11,3.599999999999999867e-01,1.590699999999999997e-10
4.000000000000000222e-01,3.557500000000000381e-10,nan,nan,4.000000000000000222e-01,3.318300000000000318e-10,4.000000000000000222e-01,1.285100000000000039e-10,4.000000000000000222e-01,2.654000000000000283e-11,4.000000000000000222e-01,4.063000000000000600e-11,4.000000000000000222e-01,4.974000000000000091e-11,4.000000000000000222e-01,2.790000000000000188e-10,4.000000000000000222e-01,4.254000000000000251e-11,4.000000000000000222e-01,2.231300000000000091e-10
4.400000000000000022e-01,4.829800000000000217e-10,nan,nan,4.400000000000000022e-01,4.174300000000000257e-10,4.400000000000000022e-01,1.690100000000000192e-10,4.400000000000000022e-01,1.502000000000000022e-11,4.400000000000000022e-01,3.414000000000000437e-11,4.400000000000000022e-01,3.711000000000000161e-11,4.400000000000000022e-01,3.663400000000000502e-10,4.400000000000000022e-01,3.629000000000000470e-11,4.400000000000000022e-01,2.820600000000000062e-10
4.799999999999999822e-01,6.591000000000000297e-10,nan,nan,4.799999999999999822e-01,5.429800000000000213e-10,4.799999999999999822e-01,2.232400000000000222e-10,4.799999999999999822e-01,3.690000000000000312e-11,4.799999999999999822e-01,4.717000000000000358e-11,4.799999999999999822e-01,6.421000000000000367e-11,4.799999999999999822e-01,3.866700000000000203e-10,4.799999999999999822e-01,4.457000000000000093e-11,4.799999999999999822e-01,3.499500000000000168e-10
5.200000000000000178e-01,7.996000000000001132e-10,nan,nan,5.200000000000000178e-01,6.917700000000000834e-10,5.200000000000000178e-01,2.627100000000000161e-10,5.200000000000000178e-01,4.563000000000000166e-11,5.200000000000000178e-01,7.575000000000000984e-11,5.200000000000000178e-01,7.790000000000001017e-11,5.200000000000000178e-01,4.826100000000000529e-10,5.200000000000000178e-01,7.549000000000000246e-11,5.200000000000000178e-01,4.509600000000000123e-10
5.600000000000000533e-01,9.496700000000000924e-10,nan,nan,5.600000000000000533e-01,8.112500000000000678e-10,5.600000000000000533e-01,3.685100000000000540e-10,5.600000000000000533e-01,4.370000000000000161e-11,5.600000000000000533e-01,7.896999999999999975e-11,5.600000000000000533e-01,6.445000000000000750e-11,5.600000000000000533e-01,5.969300000000000263e-10,5.600000000000000533e-01,7.169000000000000007e-11,5.600000000000000533e-01,5.393100000000000743e-10
5.999999999999999778e-01,1.210599999999999935e-09,nan,nan,5.999999999999999778e-01,1.064580000000000061e-09,5.999999999999999778e-01,4.313100000000000336e-10,5.999999999999999778e-01,7.604000000000000315e-11,5.999999999999999778e-01,1.111000000000000093e-10,5.999999999999999778e-01,9.747000000000001341e-11,5.999999999999999778e-01,7.895600000000000114e-10,5.999999999999999778e-01,9.540000000000000143e-11,5.999999999999999778e-01,6.847300000000000746e-10
6.400000000000000133e-01,1.457999999999999928e-09,nan,nan,6.400000000000000133e-01,1.094599999999999922e-09,6.400000000000000133e-01,5.170600000000000736e-10,6.400000000000000133e-01,9.289000000000000183e-11,6.400000000000000133e-01,1.486800000000000232e-10,6.400000000000000133e-01,9.809000000000000714e-11,6.400000000000000133e-01,9.043900000000001205e-10,6.400000000000000133e-01,1.289099999999999974e-10,6.400000000000000133e-01,8.608500000000000827e-10
6.800000000000000488e-01,1.673600000000000094e-09,nan,nan,6.800000000000000488e-01,1.364000000000000046e-09,6.800000000000000488e-01,6.757000000000000551e-10,6.800000000000000488e-01,1.175000000000000078e-10,6.800000000000000488e-01,1.643300000000000157e-10,6.800000000000000488e-01,1.003100000000000134e-10,6.800000000000000488e-01,1.048299999999999989e-09,6.800000000000000488e-01,1.385400000000000200e-10,6.800000000000000488e-01,1.049800000000000035e-09
7.199999999999999734e-01,1.970699999999999822e-09,nan,nan,7.199999999999999734e-01,1.670700000000000031e-09,7.199999999999999734e-01,8.292000000000000937e-10,7.199999999999999734e-01,1.524000000000000114e-10,7.199999999999999734e-01,2.189900000000000110e-10,7.199999999999999734e-01,1.465700000000000171e-10,7.199999999999999734e-01,1.276699999999999944e-09,7.199999999999999734e-01,1.892700000000000092e-10,7.199999999999999734e-01,1.188600000000000011e-09
7.600000000000000089e-01,2.118700000000000139e-09,nan,nan,7.600000000000000089e-01,1.943699999999999812e-09,7.600000000000000089e-01,1.015400000000000030e-09,7.600000000000000089e-01,1.728600000000000111e-10,7.600000000000000089e-01,2.683000000000000454e-10,7.600000000000000089e-01,1.582500000000000222e-10,7.600000000000000089e-01,1.428100000000000063e-09,7.600000000000000089e-01,2.283500000000000180e-10,7.600000000000000089e-01,1.444400000000000099e-09
8.000000000000000444e-01,2.294599999999999914e-09,nan,nan,8.000000000000000444e-01,2.452499999999999958e-09,8.000000000000000444e-01,1.212699999999999959e-09,8.000000000000000444e-01,2.238200000000000088e-10,8.000000000000000444e-01,3.206000000000000096e-10,8.000000000000000444e-01,1.985200000000000031e-10,8.000000000000000444e-01,1.722199999999999905e-09,8.000000000000000444e-01,2.713900000000000317e-10,8.000000000000000444e-01,1.794999999999999902e-09
8.399999999999999689e-01,2.875000000000000102e-09,nan,nan,8.399999999999999689e-01,2.847599999999999969e-09,8.399999999999999689e-01,1.513000000000000049e-09,8.399999999999999689e-01,2.960300000000000107e-10,8.399999999999999689e-01,4.123000000000000135e-10,8.399999999999999689e-01,2.460500000000000447e-10,8.399999999999999689e-01,2.056700000000000146e-09,8.399999999999999689e-01,3.380300000000000207e-10,8.399999999999999689e-01,2.109599999999999829e-09
8.800000000000000044e-01,3.273900000000000037e-09,nan,nan,8.800000000000000044e-01,3.303900000000000140e-09,8.800000000000000044e-01,1.890500000000000037e-09,8.800000000000000044e-01,3.256400000000000253e-10,8.800000000000000044e-01,4.812300000000000019e-10,8.800000000000000044e-01,2.789000000000000398e-10,8.800000000000000044e-01,2.221999999999999978e-09,8.800000000000000044e-01,4.220400000000000232e-10,8.800000000000000044e-01,2.595800000000000073e-09
9.200000000000000400e-01,3.832899999999999865e-09,nan,nan,9.200000000000000400e-01,3.992799999999999695e-09,9.200000000000000400e-01,2.246400000000000018e-09,9.200000000000000400e-01,3.859200000000000487e-10,9.200000000000000400e-01,5.708799999999999973e-10,9.200000000000000400e-01,3.140800000000000156e-10,9.200000000000000400e-01,2.424800000000000147e-09,9.200000000000000400e-01,4.890000000000000691e-10,9.200000000000000400e-01,3.101899999999999804e-09
9.599999999999999645e-01,3.596999999999999883e-09,nan,nan,9.599999999999999645e-01,4.746600000000000132e-09,9.599999999999999645e-01,2.692499999999999956e-09,9.599999999999999645e-01,4.993000000000000232e-10,9.599999999999999645e-01,6.851700000000000235e-10,9.599999999999999645e-01,4.036300000000000320e-10,9.599999999999999645e-01,2.705599999999999839e-09,9.599999999999999645e-01,6.389800000000000000e-10,9.599999999999999645e-01,3.760599999999999608e-09
